"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","provenance_id_rnb","numero_rpls_logement","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_application_dpe","etiquette_dpe","etiquette_ges","type_batiment","annee_construction","periode_construction","type_installation_chauffage","type_installation_ecs","hauteur_sous_plafond","nombre_appartement","nombre_niveau_immeuble","nombre_niveau_logement","typologie_logement","appartement_non_visite","surface_habitable_immeuble","surface_habitable_logement","surface_tertiaire_immeuble","classe_inertie_batiment","classe_altitude","zone_climatique","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","position_logement_dans_immeuble","nom_residence","complement_adresse_batiment","complement_adresse_logement","indicateur_confort_ete","protection_solaire_exterieure","logement_traversant","presence_brasseur_air","inertie_lourde","isolation_toiture","deperditions_enveloppe","deperditions_ponts_thermiques","deperditions_murs","deperditions_planchers_hauts","deperditions_planchers_bas","deperditions_portes","deperditions_baies_vitrees","deperditions_renouvellement_air","qualite_isolation_enveloppe","qualite_isolation_murs","qualite_isolation_plancher_haut_comble_amenage","qualite_isolation_plancher_haut_comble_perdu","qualite_isolation_plancher_haut_toit_terrasse","qualite_isolation_plancher bas","qualite_isolation_menuiseries","ubat_w_par_m2_k","besoin_chauffage","besoin_ecs","besoin_refroidissement","apport_interne_saison_chauffe","apport_interne_saison_froide","apport_solaire_saison_chauffe","apport_solaire_saison_froide","conso_5_usages_ep","conso_5_usages_par_m2_ep","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","conso_5 usages_ef","conso_5 usages_par_m2_ef","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","emission_ges_5_usages","emission_ges_5_usages par_m2","emission_ges_chauffage","emission_ges_ecs","emission_ges_refroidissement","emission_ges_eclairage","emission_ges_auxiliaires","type_energie_n1","conso_5 usages_ef_energie_n1","conso_chauffage_ef_energie_n1","conso_ecs_ef_energie_n1","cout_total_5_usages_energie_n1","cout_chauffage_energie_n1","cout_ecs_energie_n1","emission_ges_5_usages_energie_n1","emission_ges_chauffage_energie_n1","emission_ges_ecs_energie_n1","type_energie_n2","conso_5 usages_ef_energie_n2","conso_chauffage_ef_energie_n2","conso_ecs_ef_energie_n2","cout_total_5_usages_energie_n2","cout_chauffage_energie_n2","cout_ecs_energie_n2","emission_ges_5_usages_energie_n2","emission_ges_chauffage_energie_n2","emission_ges_ecs_energie_n2","type_energie_n3","conso_5_usages_ef_energie_n3","conso_chauffage_ef_energie_n3","conso_ecs_ef_energie_n3","cout_total_5_usages energie_n3","cout_chauffage_energie_n3","cout_ecs_energie_n3","emission_ges_5_usages_energie_n3","emission_ges_chauffage_energie_n3","emission_ges_ecs_energie_n3","cout_total_5_usages","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_energie_principale_chauffage","type_generateur_chauffage_principal","type_installation_chauffage_n1","type_emetteur_installation_chauffage_n1","configuration_installation_chauffage_n1","description_installation_chauffage_n1","conso_chauffage_installation_chauffage_n1","surface_chauffee_installation_chauffage_n1","facteur_couverture_solaire_installation_chauffage_n1","facteur_couverture_solaire_saisi_installation_chauffage_n1","type_generateur_n1_installation_n1","type_energie_generateur_n1_installation_n1","usage_generateur_n1_installation_n1","description_generateur_chauffage_n1_installation_n1","conso_chauffage_generateur_n1_installation_n1","type_generateur_n2_installation_n1","type_energie_generateur_n2_installation_n1","usage_generateur_n2_installation_n1","description_generateur_chauffage_n2_installation_n1","conso_chauffage_generateur_n2_installation_n1","type_installation_chauffage_n2","type_emetteur_installation_chauffage_n2","configuration_installation_chauffage_n2","description_installation_chauffage_n2","conso_chauffage_installation_chauffage_n2","surface_chauffee_installation_chauffage_n2","facteur_couverture_solaire_installation_chauffage_n2","facteur_couverture_solaire_saisi_installation_chauffage_n2","type_generateur_n1_installation_n2","type_energie_generateur_n1_installation_n2","usage_generateur_n1_installation_n2","description_generateur_chauffage_n1_installation_n2","conso_chauffage_generateur_n1_installation_n2","type_generateur_n2_installation_n2","type_energie_generateur_n2_installation_n2","usage_generateur_n2_installation_n2","description_generateur_chauffage_n2_installation_n2","conso_chauffage_generateur_n2_installation_n2","type_energie_principale_ecs","type_generateur_chauffage_principal_ecs","besoin_ecs_batiment","besoin_ecs_logement","type_installation_ecs_n1","configuration_installation_ecs_n1","description_installation_ecs_n1","conso_ef_installation_ecs_n1"," nombre_logements_desservis_par_installation_ecs_n1","surface_habitable_desservie_par_installation_ecs_n1","type_installation_solaire_n1","production_ecs_solaire_installation_n1","facteur_couverture_solaire_n1","facteur_couverture_solaire_saisi_n1","type_generateur_n1_ecs_n1","type_energie_generateur_n1_ecs_n1","usage_generateur_n1_ecs_n1","description_generateur_n1_ecs_n1","volume_stockage_generateur_n1_ecs_n1","cop_generateur_n1_ecs_n1","conso_ef_generateur_n1_ecs_n1","date_installation_generateur_n1_ecs_n1","type_generateur_n2_ecs_n1","type_energie_generateur_n2_ecs_n1","usage_generateur_n2_ecs_n1","description_generateur_n2_ecs_n1","volume_stockage_generateur_n2_ecs_n1","cop_generateur_n2_ecs_n1","conso_ef_generateur_n2_ecs_n1","date_installation_generateur_n2_ecs_n1","type_ventilation","surface_ventilee","ventilation_posterieure_2012","type_generateur_froid","type_energie_climatisation","periode_installation_generateur_froid","description_generateur_froid","surface_climatisee","conso_refroidissement_annuel","categorie_enr","systeme_production_electricite_origine_renouvelable","presence_production_pv","surface_totale_capteurs_pv","nombre_module","production_electricite_pv_kwhep_par_an","electricite_pv_autoconsommee"
"2575E0359930N","2025-04-29","2025-01-30","2025-02-02","2025-02-03","2035-02-01",,,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement individuel","C","A","appartement",,"1989-2000","individuel","individuel",2.7,1,,1,,,2000,37,,"Légère","inférieur à 400m","H1a","69 Rue de Caumartin 75009 Paris","69","Rue de Caumartin","Paris","75009","75109","75","11","75109_1617_00069",650739.95,6864119.58,0.71,"adresse géocodée ban à l'adresse","69 Rue de Caumartin","PARIS - 9EME",75009,0,,,"25.01.10-A025-69 Caumartin-Lot L204","Etage 2/ Porte B 204","moyen",1,0,0,0,0,41.8,5.4,5.4,0,0,0,10.2,20.8,"très bonne","insuffisante",,"très bonne",,"très bonne","moyenne",0.14,1256.6,986,0,1371.3,0,210.8,0,6816.2,184,2650.6,3439,0,160.8,565.8,2963.6,80,1152.4,1495.2,0,69.9,246,208.8,5,91,97.2,0,4.8,15.7,"Électricité",2963.6,1152.4,1495.2,719.6,279.8,363,208.8,91,97.2,,,,,,,,,,,,,,,,,,,,,719.6,279.8,363,0,17,59.7,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Panneau rayonnant électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",1152.4,37,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Panneau rayonnant électrique NFC, NF** et NF***",1152.4,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 100 L",1495.2,1,37,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",100,,1495.2,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2575E0577184L","2025-04-29","2025-02-18","2025-02-19","2025-02-20","2035-02-18",,,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement individuel","D","A","appartement",,"1989-2000","individuel","individuel",2.6,1,,1,,,,49,,"Légère","inférieur à 400m","H1a","69 Rue de Caumartin 75009 Paris","69","Rue de Caumartin","Paris","75009","75109","75","11","75109_1617_00069",650739.95,6864119.58,0.71,"adresse géocodée ban à l'adresse","69 Rue de Caumartin","PARIS 09",75009,0,,,"25.02.04 - A129 - 69 Caumartin - Lot L206","Etage 2 Porte B 206","moyen",1,0,0,0,0,56.4,0,5.4,0,5.4,0,18.1,27.5,"très bonne","moyenne",,"très bonne",,"moyenne","moyenne",0.16,1782.5,1133.3,0,1708.1,0,349.4,0,8921,182,4155.4,3803.3,0,213,749.3,3878.7,79,1806.7,1653.6,0,92.6,325.8,277.5,5,142.7,107.5,0,6.4,20.9,"Électricité",3878.7,1806.7,1653.6,893,415.9,380.7,277.5,142.7,107.5,,,,,,,,,,,,,,,,,,,,,893,415.9,380.7,0,21.3,75,"Électricité","Convecteur électrique NFC, NF** et NF***","installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Convecteur électrique NFC, NF** et NF*** (système individuel)",1806.7,49,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Convecteur électrique NFC, NF** et NF***",1806.7,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 100 L",1653.6,1,49,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",100,,1653.6,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2575E1302954R","2025-04-29","2025-04-14","2025-04-15","2025-04-16","2035-04-14","2575E1302469A",,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement individuel","D","A","appartement",,"1989-2000","individuel","individuel",3.1,1,,1,,,,36.8,,"Légère","inférieur à 400m","H1a","69 Rue de Caumartin 75009 Paris","69","Rue de Caumartin","Paris","75009","75109","75","11","75109_1617_00069",650739.95,6864119.58,0.71,"adresse géocodée ban à l'adresse","69 Rue de Caumartin","PARIS 09",75009,0,,,"25.04.01-A410-69 Caumartin-Lot L304","Etage 3 / B 506","moyen",1,0,0,0,0,45.2,4,4.4,0,0,0.3,8.2,28.2,"très bonne","insuffisante",,"très bonne",,"très bonne","bonne",0.11,1301.1,983.6,0,1365.7,0,571.1,0,7156.9,194,2911.2,3321.8,0,160,764,3111.7,84,1265.7,1444.3,0,69.6,332.2,219.9,5,100,93.9,0,4.8,21.3,"Électricité",3111.7,1265.7,1444.3,747.6,304.1,347,219.9,100,93.9,,,,,,,,,,,,,,,,,,,,,747.6,304.1,347,0,16.7,79.8,"Électricité","Convecteur électrique NFC, NF** et NF***","installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Convecteur électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",1265.7,36.8,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Convecteur électrique NFC, NF** et NF***",1265.7,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Autres ou inconnue",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 75 L",1444.3,1,36.8,"Non affecté",,,,"Ballon électrique à accumulation vertical Autres ou inconnue","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue)",75,,1444.3,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2575E0776942L","2025-04-29","2025-02-03","2025-03-06","2025-03-07","2035-03-05","2575E0390615S",,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement individuel","D","A","appartement",,"1989-2000","individuel","individuel",3.2,1,,1,,,2000,71,,"Légère","inférieur à 400m","H1a","69 Rue de Caumartin 75009 Paris","69","Rue de Caumartin","Paris","75009","75109","75","11","75109_1617_00069",650739.95,6864119.58,0.71,"adresse géocodée ban à l'adresse","69 Rue de Caumartin","PARIS 09",75009,0,,,"25.02.04-A129- 69 Caumartin-Lot L205","2ème étage / B 205","moyen",1,0,0,0,0,96,0,10.8,0,0,0,45.3,40,"très bonne","insuffisante",,"très bonne",,"très bonne","moyenne",0.21,3255.9,1290,0,2040.9,0,784.8,0,13029.1,183,7444.1,4190.6,0,308.6,1085.8,5664.8,79,3236.6,1822,0,134.2,472.1,413.6,5,255.7,118.4,0,9.3,30.2,"Électricité",5664.8,3236.6,1822,1236.4,706.4,397.7,413.6,255.7,118.4,,,,,,,,,,,,,,,,,,,,,1236.4,706.4,397.7,0,29.3,103,"Électricité","radiateur électrique NFC, NF** et NF***","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Radiateur électrique NFC, NF** et NF*** (système individuel)",3236.6,71,,,"radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Radiateur électrique NFC, NF** et NF***",3236.6,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 100 L",1822,1,71,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",100,,1822,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2575E3201225C","2025-10-09","2025-02-05","2025-10-09","2025-10-09","2035-10-07","2575E0421064V",,,,,,"DPE 3CL 2021 méthode logement",2.5,"dpe appartement individuel","C","A","appartement",,"1989-2000","individuel","individuel",3,1,,1,,,2000,82,,"Légère","inférieur à 400m","H1a","69 Rue de Caumartin 75009 Paris","69","Rue de Caumartin","Paris","75009","75109","75","11","75109_1617_00069",650739.95,6864119.58,0.71,"adresse géocodée ban à l'adresse","69 Rue de Caumartin","PARIS 09",75009,0,,,"25.02.04-A129-69 Caumartin-Lot L308","Etage 3/ Porte B 404","moyen",1,0,0,0,0,88.8,0,9.2,0,0,0,33.5,46.1,"très bonne","bonne",,"très bonne",,"très bonne","moyenne",0.16,2073.6,1365.6,0,2526.2,0,3083.4,0,11183,136,4565.1,5007.5,0,356.5,1254,4862.2,59,1984.8,2177.2,0,155,545.2,343.9,4,156.8,141.5,0,10.7,34.9,"Électricité",4862.2,1984.8,2177.2,1079.3,440.6,483.3,343.9,156.8,141.5,,,,,,,,,,,,,,,,,,,,,1079.3,440.6,483.3,0,34.4,121,"Électricité","radiateur électrique NFC, NF** et NF***","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Radiateur électrique à inertie (modélisé comme un radiateur NFC, NF** et NF***) avec programmateur pièce par pièce (système individuel)",1984.8,82,,,"radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Radiateur électrique à inertie (modélisé comme un radiateur NFC, NF** et NF***)",1984.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 200 L",2177.2,1,82,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",200,,2177.2,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2275E1658012Q","2024-12-30","2022-07-18","2022-07-18","2022-07-20","2032-07-17",,,"E7F2NKJA7H4E","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.1,"dpe appartement individuel","E","B","appartement",1945,"avant 1948","mixte (collectif-individuel)","individuel",2.4,16,5,5,,0,68.7,68.7,,"Moyenne","inférieur à 400m","H1a","69 Rue de Turenne 75003 Paris","69","Rue de Turenne","Paris","75003","75103","75","11","75103_9506_00069",653368.43,6862331.52,0.68,"adresse non géocodée ban car aucune correspondance trouvée","69 de Turenne","PARIS",75003,,,,,"1-Bâtiment n°1-1-LogZone","bon",0,0,0,0,0,190.8,0,107.1,0,0,0,37.3,46.5,"insuffisante","insuffisante",,,,"très bonne","moyenne",2.4,7621.1,1273.8,0,2196591,0,2378172,0,21265.1,309,16238.8,3474.4,0,298.4,0,9245.7,134.7,7060.3,1510.6,0,129.7,0,686.5,10,557.8,98.2,0,9,0,"Électricité",9245.7,7060.3,1510.6,1549,1183,253,699.8,557.8,98.2,,,,,,,,,,,,,,,,,,,,,1549,1183,253,0,22,0,"Électricité","radiateur électrique NFC, NF** et NF***","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Emission n°1",7060.3,69,,,"radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Generateur Effet joule",7060.3,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","ECS Electrique",1510.6,16,68.7,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles","Électricité","ecs",,65,,1510.6,"Avant 2010",,,,,,,,,"VMC SF Auto réglable avant 1982",68.7,0,,,,,,,,"Solaire Photovoltaïque",0,,,0,
"2293E0243588K","2024-09-17","2022-02-07","2022-02-07","2022-02-08","2032-02-06",,,,,,,"DPE 3CL 2021 méthode logement",2,"dpe appartement individuel","G","C","appartement",1949,"1948-1974","individuel","individuel",2.6,,,1,,,,18.7,,"Légère","inférieur à 400m","H1a","69 Avenue Victor Hugo 93360 Neuilly-Plaisance","69","Avenue Victor Hugo","Neuilly-Plaisance","93360","93049","93","11","93049_1170_00069",663832.18,6862116.42,0.97,"adresse non géocodée ban car aucune correspondance trouvée","69 Avenue   Victor Hugo","NEUILLY PLAISANCE",93360,,,,,,"insuffisant",0,1,0,0,0,109.3,4.1,69,0,0,0,16.3,20,"insuffisante","insuffisante",,,,"très bonne","insuffisante",1.25,5408.4,761.7,414.6,858203.4,370278,330527.5,30971.7,5578.4,685,540.3,140.7,0,35.4,12830.4,5578.4,298,4397.8,1145.2,0,35.4,0,411.8,22,18.6,4.8,0,0.1,0,"Électricité",5578.4,4397.8,1145.2,971,766,199,23.5,18.6,4.8,,,,,,,,,,,,,,,,,,,,,972,766,199,0,6,972,"Électricité","Convecteur électrique NFC, NF** et NF***","installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Installation de chauffage seul classique",4397.8,18.7,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Générateur 1",4397.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Installation ECS 1",1145.2,1,18.7,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Générateur 1",75,,1145.2,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2242E0835300P","2024-12-30","2022-04-19","2022-04-19","2022-04-21","2032-04-18",,,"FVZ4VZ4XXNDF","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.1,"dpe maison individuelle","E","B","maison",1948,"avant 1948",,,2.5,,,2,,,,69,,"Moyenne","supérieur à 800m","H1c","69 Rue du Four à Pain 42380 Saint-Hilaire-Cusson-la-Valmitte","69","Rue du Four à Pain","Saint-Hilaire-Cusson-la-Valmitte","42380","42235","42","84","42235_0097_00069",783666.44,6473443.2,0.94,"adresse non géocodée ban car aucune correspondance trouvée","69 RUE Du Four à Pain","SAINT HILAIRE CUSSON LA VALMITTE",42380,,,,,,"insuffisant",0,0,0,0,0,325.7,8.6,147.1,15.3,22.9,5,14.5,112.3,"insuffisante","insuffisante",,,,"moyenne","moyenne",0.9,21525.1,1274.6,0,2431914.7,0,1244928.3,0,22694.1,328.9,17616.4,4782.6,0,295.1,0,12536.2,181.7,10328.5,2079.4,0,128.3,0,728.4,10.5,11.8,2.4,0,0.1,0,"Électricité",7813.8,5606.1,2079.4,1324,950,352,8.9,6.4,2.4,"Bois – Bûches",4722.4,4722.4,0,151,151,0,5.4,5.4,0,,,,,,,,,,,1475,1101,352,0,22,1475,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Poêle bois","Installation de chauffage avec insert ou poêle bois en appoint","Installation de chauffage avec insert ou poêle bois en appoint",10328.5,32,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Générateur 1",5606.1,"Foyer fermé installé avant 1990","Bois – Bûches","chauffage","Générateur 2",4722.4,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Installation ECS 1",2079.4,1,69,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Générateur 1",200,,2079.4,,,,,,,,,,,,0,,,,,,,"chauffage au bois",,,,,0,
"2213E0352312A","2024-02-06","2022-02-09","2022-02-21","2022-02-22","2032-02-20","2213E0294268O",,,,,,"DPE 3CL 2021 méthode logement",2.1,"dpe appartement individuel","D","D","appartement",1947,"avant 1948","individuel","individuel",2.7,1,,1,,,,52,,"Moyenne","inférieur à 400m","H3","69 Rue Adolphe Thiers 13001 Marseille","69","Rue Adolphe Thiers","Marseille","13001","13201","13","93","13201_0074_00069",893666.61,6247079.26,0.69,"adresse géocodée ban à l'adresse","69 Rue Adolphe Thiers","MARSEILLE 01",13001,0,,,,"Etage 3",,,,,,,141,12.7,45.9,0,0,0,31.2,51.2,"bonne","insuffisante",,"très bonne",,"très bonne","moyenne",0.59,3763.1,976.8,0,1312816.4,0,741368.1,0,9123.3,175,6720.6,1855.4,0,227,320.3,8813.9,169,6720.6,1855.4,0,98.7,139.3,1962.5,37,1525.6,421.2,0,6.8,8.9,"Gaz naturel",8576,6720.6,1855.4,790.3,619.3,171,1946.7,1525.6,421.2,"Électricité",238,0,0,69,0,0,15.7,0,0,,,,,,,,,,,859.3,619.3,171,0,28.6,40.4,"Gaz naturel","Chaudière gaz standard après 2015","installation individuelle","Radiateur bitube sans robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière individuelle gaz standard installée à partir de 2016 avec programmateur avec réduit. Emetteur(s): radiateur bitube sans robinet thermostatique",6720.6,52,,,"Chaudière gaz standard après 2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz standard installée à partir de 2016",6720.6,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz standard après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",1855.4,1,52,"Non affecté",,,,"Chaudière gaz standard après 2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz standard installée à partir de 2016",0,,1855.4,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2360E3971546E","2024-12-12","2023-11-20","2023-11-20","2023-11-22","2033-11-19",,,"G2D54GC2HGR5","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.3,"dpe appartement individuel","E","E","appartement",1940,"avant 1948","individuel","individuel",2.8,,,1,,,,32.5,,"Légère","inférieur à 400m","H1a","69 Rue Jean Jaurès 60100 Creil","69","Rue Jean Jaurès","Creil","60100","60175","60","32","60175_0620_00069",661347.91,6906967.65,0.88,"adresse géocodée ban à l'adresse","69 rue Jean Jaurès","CREIL",60100,1,,,,"A gauche en haut de l'escalier","bon",0,1,0,0,0,113.4,0,71.5,0,0,3.3,11.9,26.7,"insuffisante","insuffisante",,,,,"insuffisante",2.2,5073.1,930.8,0,1126966.5,0,478342.3,0,10472.7,322.2,8338.8,1596.8,0,141.3,395.9,10169.1,312.9,8338.8,1596.8,0,61.4,172.1,2270.8,69.8,1892.9,362.5,0,4.2,11,"Gaz naturel",9935.6,8338.8,1596.8,879,738,141,2255.4,1892.9,362.5,"Électricité",233.5,0,0,69,0,0,15.3,0,0,,,,,,,,,,,948,738,141,0,18,51,"Gaz naturel","Chaudière gaz standard 2001-2015","installation individuelle","Radiateur bitube sans robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chauffage sans solaire",8338.8,32.5,,,"Chaudière gaz standard 2001-2015","Gaz naturel","chauffage + ecs","Chaudière standard",8338.8,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz standard 2001-2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Chaudière standard",1596.8,1,32.5,"Non affecté",,,,"Chaudière gaz standard 2001-2015","Gaz naturel","chauffage + ecs","Chaudière standard",0,,1596.8,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2494E2124051A","2024-12-12","2024-06-06","2024-06-12","2024-06-13","2034-06-11",,"2494E2124044T","E3BFTGW14R1E","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.3,"dpe appartement généré à partir des données DPE immeuble","C","A","appartement",1985,"1983-1988","individuel","individuel",2.5,28,4,1,,1,1878,76,,"Moyenne","inférieur à 400m","H1a","69 Boulevard de Verdun 94120 Fontenay-sous-Bois","69","Boulevard de Verdun","Fontenay-sous-Bois","94120","94033","94","11","94033_9630_00069",660966.79,6861700.45,0.54,"adresse non géocodée ban car aucune correspondance trouvée","65ter, 67, 69 BOULEVARD DE VERDUN 94120 FONTENAY SOUS BOIS,","FONTENAY SOUS BOIS",94120,0,,,"c1458314","Lot : 0235.01.01.0002 - Etage : RDC - Adresse : 69 BOULEVARD DE VERDUN 94120 FONTENAY SOUS BOIS",,,,,,,2032.8,226.5,167.9,126,102.1,93.6,483.9,832.7,"bonne","très bonne",,,"très bonne","bonne","moyenne",0.61,52561.8,35362.7,0,60413.3,0,31519.8,0,12065.1,158,6147.3,5170.2,0,330.4,417.3,5245.7,69,2672.7,2247.9,0,143.6,181.4,378.8,4,211.1,146.1,0,9.9,11.6,"Électricité",5245.7,2672.7,2247.9,919.4,468.4,394,378.8,211.1,146.1,,,,,,,,,,,,,,,,,,,,,919.4,468.4,394,0,25.2,31.8,"Électricité","radiateur électrique NFC, NF** et NF***","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Radiateur électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",1782.2,1878,,,"radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Radiateur électrique NFC, NF** et NF***",1782.2,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Autres ou inconnue",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 179 L",2114.9,1,1878,"Non affecté",,,,"Ballon électrique à accumulation vertical Autres ou inconnue","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue)",179,,2114.9,,,,,,,,,,,,0,,,,,,,,,,,,0,
